CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
2;29;2927408;1;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;1;0;0;10;4;4;0;2;0;0;0;2;0;0;0;6;2;0;0;0;4;0;2;4;6;0;0;0;29;23;6;0;0;0;5;5;7;2;3;5;2;5;8;13;1;0;2;4;2;2;0;0;0;0;1;0;0;1;2;0;1;0;3;0;0;0;12;0;29;0;4;0;2;0;2;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;21;8;0;4;0;0;0;0;0;0;24;7;22;3;38;12;29;4;0;0;0;0;0.75;2022
2;29;2927408;1;2;2;4;2;1378726;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;18;10;0;0;17;13;4;0;0;0;0;0;11;0;0;0;5;5;3;8;5;2;0;3;6;18;1;0;0;35;25;10;0;0;0;8;6;3;7;9;1;1;3;7;22;1;0;2;3;1;2;0;0;0;0;1;0;1;1;0;0;0;0;3;0;0;0;28;0;35;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;0;29;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;2022
2;29;2927408;1;2;2;4;2;1379000;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;19;7;0;0;14;7;7;0;0;0;0;0;12;0;0;0;10;2;7;2;4;1;0;2;2;22;0;0;0;46;32;14;0;0;0;13;10;10;3;7;2;1;7;5;33;0;0;1;5;3;2;0;0;0;1;2;0;0;2;0;0;2;0;3;0;0;0;26;0;46;0;5;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;0;24;22;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6923076923076923;2022
2;29;2927408;1;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;12;9;0;0;20;15;5;0;0;0;0;0;1;0;0;0;4;3;2;3;2;7;0;0;5;5;0;0;11;41;28;13;0;0;0;9;4;7;4;7;9;1;9;12;9;0;0;11;2;2;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;21;0;41;0;2;0;0;0;0;0;18;0;0;0;0;18;1;0;18;0;35;0;0;0;0;35;2;0;35;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;0;34;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6190476190476191;2022
2;29;2927408;1;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;4;0;0;19;17;2;0;0;0;0;0;1;0;0;0;4;3;3;4;3;3;0;1;5;5;0;0;9;54;41;13;0;0;0;9;11;8;10;9;6;1;18;13;13;1;0;9;8;7;1;0;0;0;1;1;0;5;1;0;0;2;2;4;0;0;0;20;0;54;0;8;0;10;0;7;1;19;0;0;0;0;19;0;0;19;0;48;0;0;0;0;48;4;0;48;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;0;20;34;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;2022
2;29;2927408;1;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;18;12;0;0;28;26;2;0;0;0;0;0;2;0;0;0;3;7;4;5;9;1;1;4;14;6;1;0;5;48;31;17;0;0;0;4;8;6;9;16;4;1;11;20;11;1;0;5;2;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;30;0;48;0;2;0;0;0;0;0;27;0;0;0;0;27;0;0;27;0;39;0;0;0;0;39;1;0;39;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;7;0;24;24;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4666666666666667;2022
2;29;2927408;1;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;5;0;0;1;0;1;0;0;0;0;0;15;0;0;0;3;3;2;2;4;2;0;0;5;2;0;0;9;18;13;5;0;0;0;1;1;2;5;8;1;0;2;3;2;0;0;11;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;16;0;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;9;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2022
2;29;2927408;1;2;2;4;2;1575905;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;7;0;0;6;3;3;0;0;0;0;0;7;0;0;0;3;4;3;0;3;0;0;2;2;5;0;0;4;7;5;2;0;0;0;1;2;2;0;2;0;0;1;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;7;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23076923076923078;2022
2;29;2927408;1;2;2;4;2;1379284;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;6;0;0;6;6;0;0;0;0;0;0;9;0;0;0;5;3;1;2;3;0;1;3;5;4;0;0;3;13;6;7;0;0;0;3;3;1;1;4;0;1;3;4;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;13;0;0;0;0;0;0;0;14;0;0;0;0;14;0;0;14;0;13;0;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2022
2;29;2927408;1;2;2;4;2;1379290;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;8;8;0;0;0;0;0;0;5;0;0;0;1;3;2;3;3;1;0;0;4;2;1;0;6;14;8;6;0;0;0;2;2;1;2;6;1;0;2;5;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;14;0;0;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;14;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6153846153846154;2022
2;29;2927408;1;2;2;4;2;1363801;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;6;0;0;15;15;0;0;0;0;0;0;0;0;0;0;4;1;1;6;2;1;0;15;0;0;0;0;0;24;15;9;0;0;0;4;4;3;6;4;3;0;18;0;2;0;2;2;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;15;0;24;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;12;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;2022
2;29;2928703;0;1;1;2;1;83005;"""0115L04""";01;011;0115;2;1;1;1;1;25;25;0;0;25;0;0;0;184;184;0;0;184;0;0;0;17;9;8;17;0;17;0;17;0;0;0;0;0;0;0;0;0;15;1;0;1;0;0;0;1;9;5;0;0;2;99;70;29;99;0;0;45;28;12;5;5;4;0;7;48;33;0;0;11;25;19;6;25;0;0;7;10;2;2;1;3;0;3;10;11;0;0;1;17;0;99;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;30;0;30;0;0;0;5;0;5;0;0;0;14;3;0;85;14;0;23;2;0;0;0;0;0;5;0;5;0;2;0;2;1;0;0;0;0;0.47058823529411764;2022
2;29;2928703;0;1;1;2;1;82894;"""0115L13""";01;011;0115;2;1;1;1;1;30;30;0;0;30;0;0;0;146;146;0;0;146;0;0;0;16;15;1;16;0;16;0;16;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;5;6;5;0;0;0;119;100;19;119;0;0;70;26;10;6;5;2;0;14;58;29;0;0;18;16;13;3;16;0;0;8;5;1;0;1;1;0;2;8;6;0;0;0;16;0;119;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;48;0;47;0;0;1;7;0;7;0;0;0;15;1;0;106;13;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;2022
2;29;2929909;0;1;1;2;1;82810;"""0115L04""";01;011;0115;2;1;1;1;1;20;0;20;0;20;0;0;0;16;0;16;0;16;0;0;0;16;16;0;0;16;16;0;16;0;0;0;0;0;0;0;0;0;14;1;1;0;0;0;0;3;5;8;0;0;0;54;45;9;0;54;0;30;16;3;3;1;0;1;4;18;18;0;0;14;3;3;0;0;3;0;1;0;1;1;0;0;0;0;1;1;0;0;1;16;0;54;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;17;0;17;0;0;0;1;0;1;0;0;0;16;0;0;54;0;0;3;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0.0;2022
2;29;2929909;0;1;1;2;1;82795;"""0115L13""";01;011;0115;2;1;1;1;1;40;0;40;0;40;0;0;0;222;0;222;0;222;0;0;0;21;19;2;0;21;21;0;21;0;0;0;0;0;0;0;0;0;15;3;1;2;0;0;0;0;7;11;0;0;3;127;109;18;46;81;0;58;37;17;9;6;0;0;5;52;48;0;1;21;18;16;2;12;6;0;7;8;1;1;1;0;0;1;8;6;0;0;3;21;0;127;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;46;0;46;0;0;0;5;0;5;0;0;0;21;0;0;124;3;0;17;1;0;0;0;0;0;2;0;2;0;4;0;4;2;0;0;0;0;0.047619047619047616;2022
2;29;2930105;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;0;0;7;7;0;0;0;0;0;0;5;0;0;0;8;1;0;0;2;1;0;1;2;6;0;0;3;9;6;3;0;0;0;4;1;0;0;3;1;0;1;1;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;9;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;8;2;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4166666666666667;2022
2;29;2930501;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;12;2;0;0;10;0;0;0;0;0;0;0;3;5;1;2;1;0;0;0;0;7;0;0;5;11;10;1;0;0;0;3;7;0;0;1;0;0;0;0;7;0;0;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;12;0;11;0;2;0;0;0;0;0;9;0;0;0;0;9;0;0;9;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;11;0;0;2;0;0;0;0;0;0;1;0;0;0;5;3;4;1;0;0;0;0;0.75;2022
2;29;2929206;0;1;1;1;1;1270465;"""0115L13""";01;011;0115;2;1;1;1;1;170;170;0;0;80;0;90;0;125;125;0;0;121;0;4;0;32;15;17;32;0;28;0;14;0;14;0;0;0;4;0;0;0;17;9;2;2;1;1;0;1;25;6;0;0;0;137;88;49;137;0;0;38;52;13;12;18;4;0;4;100;32;1;0;0;23;13;10;23;0;0;3;11;3;1;4;1;0;1;17;5;0;0;0;16;16;88;49;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;5;0;4;0;25;25;23;0;12;0;1;1;1;0;1;0;29;3;0;119;10;8;18;4;1;0;0;0;0;53;9;47;11;31;1;29;5;0;0;0;0;0.34375;2022
2;29;2931350;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;13;6;0;0;7;0;0;0;0;0;0;0;3;2;1;4;2;1;0;1;3;5;0;0;4;17;12;5;0;0;0;3;3;3;4;3;1;0;3;2;7;0;0;5;3;2;1;0;0;0;0;1;1;0;1;0;0;2;0;1;0;0;0;13;0;17;0;3;0;0;0;0;0;8;0;0;0;0;8;0;0;7;1;7;0;0;0;0;7;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;16;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8461538461538461;2022
2;29;2931350;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;10;7;3;0;0;0;0;0;1;0;0;0;2;4;3;2;0;0;0;3;1;3;0;0;4;15;12;3;0;0;0;3;4;3;3;2;0;0;5;1;5;0;0;4;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;11;0;15;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;14;0;0;0;0;14;0;0;14;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;11;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18181818181818182;2022
2;29;2932903;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;9;2;4;0;3;0;0;0;2;0;0;0;3;0;2;1;3;2;0;2;2;7;0;0;0;10;10;0;0;0;0;1;0;1;3;4;1;0;2;2;6;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;11;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;8;2;0;1;0;0;0;0;0;0;11;6;10;1;16;11;10;1;0;0;0;0;0.5454545454545454;2022
2;29;2933307;0;1;1;2;1;29510;"""0115L15""";01;011;0115;2;1;1;1;1;62;62;0;0;33;0;29;0;211;211;0;0;182;0;29;0;27;22;5;27;0;26;12;14;0;0;0;0;0;1;0;0;0;24;2;1;0;0;0;0;12;5;9;0;0;1;99;69;30;99;0;0;75;13;5;1;3;1;1;41;16;34;0;0;8;9;8;1;9;0;0;6;1;1;0;1;0;0;4;1;4;0;0;0;27;0;99;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;5;0;0;0;10;5;5;0;0;0;0;0;0;0;0;0;20;7;0;73;26;0;6;3;0;0;0;0;0;26;12;26;0;45;1;44;8;0;0;0;0;0.37037037037037035;2022
2;29;2933307;0;1;1;2;1;31206;"""0115L13""";01;011;0115;2;1;1;1;1;70;70;0;0;33;0;37;0;117;117;0;0;114;0;3;0;29;24;5;29;0;27;5;12;0;10;0;0;0;2;0;0;1;21;3;1;0;2;1;0;11;4;14;0;0;0;111;86;25;111;0;1;72;21;7;3;4;3;0;37;17;53;0;0;4;14;13;1;14;0;0;9;3;2;0;0;0;0;4;0;9;0;0;1;29;0;111;0;14;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;4;0;0;2;12;6;4;0;0;2;0;0;0;0;0;0;28;1;0;89;22;0;10;4;0;0;0;0;0;28;0;26;1;46;0;45;11;0;0;0;0;0.3793103448275862;2022
2;29;2933307;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;15;7;0;0;8;0;0;0;1;0;0;0;4;2;2;1;7;0;0;3;2;8;0;0;3;21;18;3;0;0;0;4;6;0;2;6;2;1;4;1;15;0;0;1;4;4;0;0;0;0;1;1;0;1;0;1;0;2;0;2;0;0;0;16;0;21;0;4;0;0;0;0;0;14;0;0;0;0;14;0;0;12;2;13;0;0;0;0;13;0;0;11;2;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;17;4;0;3;1;0;0;0;0;0;5;0;2;0;2;2;1;0;0;0;0;0;1.0625;2022
2;29;2933307;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;5;0;0;14;11;1;0;2;0;0;0;0;0;0;0;4;1;5;2;1;1;0;4;1;3;1;0;5;20;14;6;0;0;0;7;3;4;2;3;1;0;4;1;13;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;20;0;0;0;0;0;0;0;14;0;0;0;0;14;1;0;13;0;16;0;0;0;0;16;1;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0.8461538461538461;2022
2;29;2933307;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;4;0;0;17;15;2;0;0;0;0;0;0;0;0;0;5;3;2;1;6;0;0;4;2;6;1;0;4;58;49;9;0;0;0;8;4;5;11;26;2;2;19;7;26;2;0;4;11;10;1;0;0;0;1;0;2;1;6;0;1;6;1;4;0;0;0;17;0;58;0;11;0;6;4;6;1;16;0;0;0;0;16;0;0;16;0;57;0;0;0;0;57;2;0;57;0;11;0;0;0;0;11;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;17;41;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4117647058823529;2022
2;23;2301109;0;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;16;12;4;0;0;0;0;0;0;0;0;0;4;3;6;1;1;1;0;5;0;6;0;0;5;24;13;11;0;0;0;5;6;7;1;4;1;0;8;0;11;0;0;5;2;1;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;16;0;24;0;2;0;0;0;0;0;12;0;0;0;0;12;0;0;12;0;19;0;0;0;0;19;0;0;19;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;20;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2022
2;23;2301109;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;10;9;1;0;0;0;0;0;1;0;0;0;5;2;2;0;2;0;0;2;0;2;0;0;7;23;16;7;0;0;0;9;5;4;0;4;1;0;8;2;6;0;0;7;5;4;1;0;0;0;2;2;1;0;0;0;0;3;0;2;0;0;0;11;0;23;0;5;0;0;0;0;0;9;0;0;0;0;9;0;0;9;0;18;0;0;0;0;18;0;0;18;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;11;12;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8181818181818182;2022
