CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
2;29;2927408;1;2;1;4;2;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;10;0;0;20;20;0;0;0;0;0;0;15;0;0;0;9;6;1;8;8;3;0;5;5;13;0;0;12;82;62;20;0;0;0;22;18;6;8;19;7;2;19;15;27;2;0;19;10;7;3;0;0;0;1;1;0;1;5;1;1;1;1;6;0;0;2;34;1;81;1;10;0;1;0;1;0;35;0;0;0;0;35;0;0;35;0;82;0;0;0;0;82;2;0;81;0;10;0;0;0;0;10;0;0;10;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;11;24;0;36;46;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1142857142857143;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;4;0;0;8;8;0;0;0;0;0;0;9;0;0;0;1;4;4;3;3;2;0;1;3;7;0;0;6;33;22;11;0;0;0;3;3;5;8;7;4;3;4;7;15;1;0;6;2;2;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;17;0;33;0;2;0;0;0;0;0;17;0;0;0;0;17;0;0;17;0;32;0;0;0;0;32;1;0;31;0;2;0;0;0;0;2;0;0;2;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;9;8;0;20;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2941176470588234;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;1258526;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;5;0;0;8;8;3;0;5;0;0;0;5;0;0;0;3;3;3;1;1;2;0;4;2;7;0;0;0;13;9;4;0;0;0;4;2;2;2;1;2;0;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;11;2;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.46153846153846156;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;10;0;0;28;20;1;0;7;0;0;0;2;0;0;0;10;2;2;2;9;3;2;4;4;15;0;0;7;35;26;9;0;0;0;8;3;6;5;6;5;2;5;8;20;0;0;2;7;7;0;0;0;0;0;0;1;1;0;3;2;0;2;5;0;0;0;30;0;35;0;7;0;2;0;1;1;17;0;0;0;0;17;0;0;17;0;15;0;0;0;0;15;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;30;0;0;31;4;0;6;1;0;0;0;0;0;2;0;1;0;13;3;10;1;0;0;0;0;1.0666666666666667;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;24;16;0;0;37;31;4;0;2;0;0;0;3;0;0;0;12;11;4;5;4;4;0;6;2;17;0;0;15;46;29;17;0;0;0;12;17;5;3;5;4;0;4;14;17;0;0;11;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;40;0;46;0;1;0;3;0;2;0;18;0;0;0;0;18;0;0;17;1;22;0;0;0;0;22;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;35;5;0;36;10;0;1;0;0;0;0;0;0;0;0;0;0;8;0;6;0;0;0;0;0;0.975;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;1483659;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;8;0;0;14;4;0;0;10;0;0;0;2;0;0;0;4;5;3;1;2;1;0;0;6;7;0;0;3;42;25;17;0;0;0;10;13;7;4;5;2;1;5;9;18;0;0;10;24;15;9;0;0;0;5;4;5;3;4;2;1;4;4;11;0;0;5;16;0;42;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;12;4;0;38;4;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;4;2;1150433;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;23;3;0;0;25;10;0;0;15;0;0;0;1;0;0;0;6;4;8;2;5;1;0;4;6;12;0;1;3;38;31;7;0;0;0;8;5;9;6;8;2;0;5;11;16;0;1;5;20;16;4;0;0;0;4;2;4;4;5;1;0;2;5;8;0;0;5;26;0;38;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;21;5;0;34;4;0;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1153846153846154;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;1;5;2;1597140;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;15;8;0;0;22;22;0;0;0;0;0;0;1;0;0;0;5;2;3;1;8;3;1;2;3;9;0;0;9;8;5;3;0;0;0;3;0;1;0;3;1;0;1;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;10;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6086956521739131;2024;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1378726;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;23;5;0;0;8;3;5;0;0;0;0;0;20;0;0;0;3;8;2;5;7;3;0;4;5;15;0;0;4;41;33;8;0;0;0;9;10;5;5;10;2;0;5;11;20;0;0;5;9;7;2;0;0;0;2;2;0;1;4;0;0;0;1;6;0;0;2;28;0;41;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;19;9;0;31;10;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1379000;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;32;13;0;0;21;7;14;0;0;0;0;0;24;0;0;0;12;6;7;4;13;3;0;9;12;17;0;0;7;73;54;19;0;0;0;28;12;12;6;9;6;0;9;18;34;0;0;12;10;8;2;0;0;0;4;3;2;1;0;0;0;1;1;6;0;0;2;45;0;73;0;10;0;2;2;2;0;2;0;0;0;0;2;2;0;0;0;9;0;0;0;0;9;9;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;25;20;0;45;28;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;3;0;0;20;18;2;0;0;0;0;0;0;0;0;0;2;3;3;6;3;2;1;7;3;10;0;0;0;40;28;12;0;0;0;6;5;7;10;6;4;2;18;9;13;0;0;0;4;3;1;0;0;0;1;1;1;1;0;0;0;2;1;1;0;0;0;20;0;40;0;4;0;1;1;1;0;18;0;0;0;0;18;1;0;18;0;36;0;0;0;0;36;2;0;36;0;3;0;0;0;0;3;0;0;3;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;19;1;0;36;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;11;10;1;0;0;0;0;0;1;0;0;0;0;5;1;3;3;0;0;2;2;8;0;0;0;32;27;5;0;0;0;3;10;1;5;9;3;1;11;6;14;1;0;0;5;5;0;0;0;0;0;0;1;0;1;2;1;2;2;1;0;0;0;12;0;32;0;5;0;3;0;2;0;12;0;0;0;0;12;0;0;12;0;32;0;0;0;0;32;3;0;32;0;5;0;0;0;0;5;1;0;5;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;11;1;0;30;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3333333333333333;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19;2;0;0;21;19;2;0;0;0;0;0;0;0;0;0;3;4;3;2;3;5;1;5;4;11;0;0;1;40;32;8;0;0;0;5;6;7;4;9;8;1;11;9;19;0;0;1;7;4;3;0;0;0;0;2;2;0;1;2;0;4;0;3;0;0;0;21;0;40;0;7;0;1;0;0;0;20;0;0;0;0;20;0;0;20;0;37;0;0;0;0;37;1;0;37;0;7;0;0;0;0;7;0;0;7;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;18;3;0;36;4;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3333333333333333;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;15;8;0;0;1;0;1;0;0;0;0;0;22;0;0;0;1;4;1;3;11;3;0;3;5;6;1;0;8;36;24;12;0;0;0;1;4;1;11;15;3;1;5;7;6;1;0;17;7;4;3;0;0;0;0;0;0;2;3;1;1;2;0;1;1;0;3;23;0;36;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;19;4;0;25;11;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21739130434782608;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1379284;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;0;0;9;9;0;0;0;0;0;0;6;0;0;0;1;4;2;2;5;1;0;2;2;4;1;0;6;24;19;5;0;0;0;4;8;4;1;5;1;1;6;4;6;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;24;0;0;0;0;0;0;0;15;0;0;0;0;15;0;0;15;0;24;0;0;0;0;24;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;5;10;0;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8666666666666667;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;2;2;4;2;1363800;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;9;0;1;0;8;0;0;0;5;0;0;0;3;1;5;3;1;1;0;10;3;1;0;0;0;34;20;14;0;0;0;3;5;9;7;6;4;0;29;3;1;0;0;1;6;3;3;0;0;0;0;2;2;0;2;0;0;6;0;0;0;0;0;13;1;33;1;6;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;1;0;27;7;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21428571428571427;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2928703;0;1;1;2;1;83005;"""0115L04""";01;011;0115;2;1;1;1;1;25;25;0;0;25;0;0;0;105;105;0;0;105;0;0;0;18;14;4;18;0;18;12;6;0;0;0;0;0;0;0;0;0;13;4;0;1;0;0;0;4;7;7;0;0;0;63;50;13;63;0;0;44;11;3;2;3;0;0;9;27;21;0;0;6;7;7;0;7;0;0;4;3;0;0;0;0;0;1;4;0;0;0;2;18;0;63;0;7;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;;0;0;0;23;0;;0;0;0;0;0;;0;0;0;15;3;0;50;13;0;4;3;0;0;0;0;0;20;12;20;0;10;0;10;4;0;0;0;0;1.3333333333333333;2024;0;0;10;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2;29;2928703;0;1;1;2;1;82894;"""0115L13""";01;011;0115;2;1;1;1;1;30;30;0;0;30;0;0;0;161;161;0;0;161;0;0;0;24;18;6;24;0;24;17;7;0;0;0;0;0;0;0;0;0;17;4;1;0;1;1;0;1;9;13;1;0;0;96;77;19;96;0;0;59;20;8;2;5;2;0;13;43;37;1;0;2;35;29;6;35;0;0;13;13;4;2;3;0;0;5;16;14;0;0;0;24;0;96;0;35;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;;0;0;0;42;0;;0;0;0;18;0;;0;0;0;23;1;0;89;7;0;31;4;0;0;0;0;0;26;13;26;1;27;0;27;26;0;0;0;0;0.8333333333333334;2024;0;0;7;1;0;0;0;0;0;0;38;4;0;0;0;0;0;0;16;2;0;0;0;0;0;0
2;29;2928802;0;2;1;2;1;1203135;"""0115L04""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;11;5;0;0;6;0;0;0;0;0;0;0;2;2;0;3;2;2;0;5;3;3;0;0;0;12;8;4;0;0;0;2;2;0;4;2;2;0;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;0;;0;0;0;0;0;;0;0;0;8;3;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2929909;0;1;1;2;1;82795;"""0115L13""";01;011;0115;2;1;1;1;1;40;40;0;0;40;0;0;0;155;155;0;0;155;0;0;0;12;11;1;12;0;12;8;4;0;0;0;0;0;0;0;0;0;10;1;0;0;1;0;0;1;7;4;0;0;0;89;82;7;89;0;0;47;23;8;7;4;0;0;4;37;37;1;0;10;25;25;0;25;0;0;3;15;3;4;0;0;0;1;11;10;0;0;3;12;0;89;0;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;;0;0;0;42;0;;0;0;0;10;0;;0;0;0;12;0;0;89;0;0;25;0;0;0;0;0;0;20;9;20;1;8;0;8;7;0;0;0;0;0.75;2024;0;0;5;1;0;0;0;0;0;0;37;5;0;0;0;0;0;0;10;0;0;0;0;0;0;0
2;29;2930501;0;2;1;4;2;1268545;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;16;15;2;0;0;0;0;0;0;0;0;0;5;3;3;1;4;0;0;1;0;11;0;0;4;11;11;0;0;0;0;3;3;2;0;3;0;0;0;0;8;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;15;1;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.625;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2929206;0;1;1;1;1;1270465;"""0115L13""";01;011;0115;2;1;1;1;1;135;135;0;0;80;0;55;0;48;48;0;0;32;0;16;0;32;15;17;32;0;25;0;12;0;13;0;0;0;7;0;0;0;14;11;2;1;3;0;1;0;29;3;0;0;0;137;82;55;137;0;0;34;60;16;11;11;4;1;2;111;23;1;0;0;13;10;3;13;0;0;0;7;2;1;2;1;0;1;8;4;0;0;0;14;18;78;59;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;7;;0;4;0;82;23;;0;12;0;6;2;;0;0;0;26;5;1;121;13;3;12;1;0;0;0;0;0;55;9;52;3;35;0;35;1;0;0;0;0;0.1875;2024;0;0;4;2;0;1;0;13;0;0;13;4;0;2;0;51;0;0;2;0;0;0;0;4;0;0
2;29;2931350;0;1;1;2;1;113172;"""0115L04""";01;011;0115;2;1;1;1;1;27;27;0;0;25;0;2;0;60;60;0;0;55;0;5;0;14;9;5;14;0;12;8;4;0;0;0;0;0;2;0;0;0;10;2;0;0;2;0;0;3;3;8;0;0;0;57;32;25;57;0;0;32;19;1;1;3;0;1;13;13;31;0;0;0;10;4;6;10;0;0;2;7;0;0;0;0;1;2;3;5;0;0;0;14;0;57;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;0;0;0;17;0;;0;0;0;4;0;;0;0;0;14;0;0;57;0;0;10;0;0;0;0;0;0;2;1;2;0;11;0;11;10;0;0;0;0;0.8571428571428571;2024;0;0;4;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
2;29;2931350;0;1;1;2;1;82689;"""0115L13""";01;011;0115;2;1;1;1;1;25;25;0;0;25;0;0;0;61;61;0;0;61;0;0;0;14;7;7;14;0;14;7;7;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;0;2;7;5;0;0;0;57;45;12;57;0;0;33;11;9;2;2;0;0;9;20;27;0;1;0;14;14;0;14;0;0;5;5;2;2;0;0;0;4;1;9;0;0;0;14;0;57;0;14;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;;1;0;0;16;0;;1;0;0;1;0;;0;0;0;12;2;0;52;5;0;13;1;0;0;0;0;0;6;3;6;0;8;0;8;4;0;0;0;0;1.0;2024;0;0;3;1;0;0;0;0;0;0;12;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0
